company_permalink,company_name,company_category_list,company_market,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_list,acquirer_market,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,acquired_quarter,acquired_year,price_amount,price_currency_code
/organization/mtv-networks,MTV Networks,|Advertising|,Advertising,USA,NY,New York City,New York,/organization/viacom,Viacom,|Curated Web|,Curated Web,USA,NY,New York City,New York,1986-01-01T00:00:00,1986-01,1986-Q1,1986,,USD
/organization/mu-dynamics,Mu Dynamics,|Web Hosting|,Web Hosting,USA,CA,SF Bay Area,Sunnyvale,/organization/spirent,Spirent Communications,|Network Security|Location Based Services|Mobile|Wireless|Internet|VoIP|Public Relations|,VoIP,USA,CA,SF Bay Area,Sunnyvale,2012-04-20T00:00:00,2012-04,2012-Q2,2012,"40,000,000",USD
/organization/mu-gahat-enterprises,Mu-Gahat Enterprises,|Hardware + Software|,Hardware + Software,USA,CA,SF Bay Area,Sunnyvale,/organization/block-shield,Block Shield,|Hardware + Software|,Hardware + Software,GBR,,London,London,2009-01-25T00:00:00,2009-01,2009-Q1,2009,"21,350,000",USD
/organization/multiband,Multiband,|Public Relations|,Public Relations,USA,PA,Philadelphia,New Hope,/organization/goodman-networks,Goodman Networks,|Mobile|,Mobile,USA,TX,Dallas,Plano,2013-05-22T00:00:00,2013-05,2013-Q2,2013,"116,000,000",USD
/organization/multicast-media,Multicast Media,|Curated Web|,Curated Web,USA,GA,Atlanta,Atlanta,/organization/kit-digital,KIT digital,|Games|,Games,CZE,,Prague,Prague,2010-03-15T00:00:00,2010-03,2010-Q1,2010,"18,000,000",USD
/organization/multigig,Multigig,|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,Scotts Valley,/organization/analog-devices,Analog Devices,,,USA,MA,Boston,Norwood,2012-03-30T00:00:00,2012-03,2012-Q1,2012,,USD
/organization/multiplan,MultiPlan,|Health and Wellness|,Health and Wellness,USA,NY,New York City,New York,/organization/starr-investmen,Starr Investment,|Consulting|,Consulting,USA,NY,New York City,New York,2014-02-17T00:00:00,2014-02,2014-Q1,2014,,USD
/organization/multiple-benefit-services,Multiple Benefit Services,|Enterprise Software|,Enterprise Software,USA,GA,Atlanta,Kennesaw,/organization/cbiz,CBIZ,|None|,None,USA,OH,Cleveland,Cleveland,2011-08-01T00:00:00,2011-08,2011-Q3,2011,,USD
/organization/multispectral-solutions,Multispectral Solutions,|Software|,Software,USA,MD,Washington D.C.,Germantown,/organization/zebra-technologies,Zebra Technologies,|Enterprise Software|,Enterprise Software,USA,IL,Chicago,Lincolnshire,2008-04-16T00:00:00,2008-04,2008-Q2,2008,"18,000,000",USD
/organization/munch-on-me-inc,Munch On Me,|Venture Capital|Curated Web|,Venture Capital,USA,CA,SF Bay Area,San Francisco,/organization/collegebudget,CollegeBudget,|Curated Web|,Curated Web,USA,CA,Los Angeles,Los Angeles,2012-05-15T00:00:00,2012-05,2012-Q2,2012,,USD
/organization/muniservices,Muniservices,|Software|,Software,USA,CA,Fresno,Fresno,/organization/portfolio-recovery-associates,Portfolio Recovery Associates,|Finance|,Finance,USA,VA,Norfolk - Virginia Beach,Norfolk,2008-05-01T00:00:00,2008-05,2008-Q2,2008,"29,350,000",USD
/organization/musicnow,MusicNow,|Music|Curated Web|,Music,USA,IL,Chicago,Chicago,/organization/aol,AOL,|Advertising Platforms|Content Creators|Digital Media|News|,Content Creators,USA,NY,New York City,New York,2005-11-03T00:00:00,2005-11,2005-Q4,2005,,USD
/organization/musictoday,MusicToday,|E-Commerce|,E-Commerce,USA,VA,Virginia,Crozet,/organization/deliveryagent,Delivery Agent,|E-Commerce|,E-Commerce,USA,CA,SF Bay Area,San Francisco,2014-08-05T00:00:00,2014-08,2014-Q3,2014,,USD
/organization/mustache-inc,Mustache Inc.,|Twitter Applications|Curated Web|,Curated Web,USA,VA,SF Bay Area,Richmond,/organization/fanzter,Fanzter,|Software|,Software,USA,CT,Hartford,Unionville,2009-06-24T00:00:00,2009-06,2009-Q2,2009,,USD
/organization/mvalent,mValent,|Software|,Software,USA,CA,SF Bay Area,Redwood Shores,/organization/oracle,Oracle Corporation,|Software|Hardware|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Redwood City,2009-02-04T00:00:00,2009-02,2009-Q1,2009,,USD
/organization/mvisum,mVisum,|Health and Wellness|,Health and Wellness,USA,NJ,Camden,Camden,/organization/vocera-communications,Vocera Communications,|Telecommunications|Mobile|,Telecommunications,USA,CA,SF Bay Area,San Jose,2014-01-14T00:00:00,2014-01,2014-Q1,2014,"3,500,000",USD
/organization/mx-logic,MX Logic,|Security|,Security,USA,CO,Denver,Englewood,/organization/mcafee,McAfee,|Security|,Security,USA,CA,SF Bay Area,Santa Clara,2009-07-30T00:00:00,2009-07,2009-Q3,2009,"140,000,000",USD
/organization/mx-telecom,MX Telecom,|Mobile|,Mobile,USA,NY,New York City,New York,/organization/amdocs,Amdocs,|Curated Web|,Curated Web,USA,MO,St. Louis,Chesterfield,2010-03-23T00:00:00,2010-03,2010-Q1,2010,"104,000,000",USD
/organization/my-compliance-info,My Compliance Info,|None|,None,USA,CA,San Diego,Coronado,/organization/continuity-engine,Continuity Control,|Software|,Software,USA,CT,Hartford,New Haven,2011-08-31T00:00:00,2011-08,2011-Q3,2011,,USD
/organization/my6sense,my6sense,|Advertising|,Advertising,USA,CA,SF Bay Area,San Francisco,/organization/mellanox-technologies,Mellanox Technologies,|Cloud Computing|Big Data|Semiconductors|,Cloud Computing,USA,CA,SF Bay Area,Sunnyvale,2008-12-31T00:00:00,2008-12,2008-Q4,2008,"1,000,000",USD
/organization/myanimelist,MyAnimeList,|Games|,Games,USA,CA,Ontario - Inland Empire,Yorba Linda,/organization/craveonline,CraveOnline,|Mens Specific|Curated Web|,Mens Specific,USA,CA,Los Angeles,Los Angeles,2008-08-04T00:00:00,2008-08,2008-Q3,2008,,USD
/organization/mybloglog,MyBlogLog,|Curated Web|,Curated Web,USA,FL,Orlando,Orlando,/organization/yahoo,Yahoo!,|Photography|Email|Portals|Search|Curated Web|,Photography,USA,CA,SF Bay Area,Sunnyvale,2007-01-09T00:00:00,2007-01,2007-Q1,2007,"10,000,000",USD
/organization/mychances,MyChances,|Universities|Education|Analytics|Software|Big Data Analytics|Colleges|Consulting|,Software,USA,AZ,Phoenix,Scottsdale,/organization/parchment,Parchment,|Big Data Analytics|Colleges|Education|,Big Data Analytics,USA,AZ,Phoenix,Scottsdale,2011-04-01T00:00:00,2011-04,2011-Q2,2011,,USD
/organization/mydials,myDIALS,|Web Development|CRM|Sales and Marketing|SaaS|Analytics|Business Intelligence|Enterprise Software|,Web Development,USA,CO,Denver,Louisville,/organization/adaptive-planning,Adaptive Planning,|Software|,Software,USA,CA,SF Bay Area,Mountain View,2012-09-09T00:00:00,2012-09,2012-Q3,2012,,USD
/organization/myedu,MyEdu,|Recruiting|Employment|Identity|Colleges|Education|,Colleges,USA,TX,Austin,Austin,/organization/blackboard,Blackboard,|Software|,Software,USA,DC,Washington D.C.,Washington,2014-01-16T00:00:00,2014-01,2014-Q1,2014,,USD
/organization/earth-aid,MyEnergy,|Incentives|Energy Efficiency|Clean Energy|Curated Web|,Incentives,USA,MA,Boston,Boston,/organization/nest-labs,Nest Labs,|Internet of Things|Hardware + Software|,Internet of Things,USA,CA,SF Bay Area,Palo Alto,2013-05-08T00:00:00,2013-05,2013-Q2,2013,,USD
/organization/myid-com,myID.com,|Security|,Security,USA,CO,Denver,Denver,/organization/safetyweb,SafetyWeb,|Security|Privacy|Enterprise Software|,Security,USA,CO,Denver,Denver,2010-01-01T00:00:00,2010-01,2010-Q1,2010,,USD
/organization/myjibe,myJibe,|Finance|Curated Web|,Curated Web,USA,IN,Peoria,Bloomington,/organization/moneydesktop,MoneyDesktop,|Finance|,Finance,USA,UT,Salt Lake City,Provo,2011-11-01T00:00:00,2011-11,2011-Q4,2011,,USD
/organization/mykonos-software,Mykonos Software,|Software|,Software,USA,CA,SF Bay Area,San Francisco,/organization/juniper-networks,Juniper Networks,|Communications Hardware|Technology|Security|,Communications Hardware,USA,CA,SF Bay Area,Sunnyvale,2012-02-22T00:00:00,2012-02,2012-Q1,2012,"80,000,000",USD
/organization/myminilife,MyMiniLife,|Games|,Games,USA,CA,SF Bay Area,Palo Alto,/organization/zynga,Zynga,|Technology|Facebook Applications|Networking|Games|,Technology,USA,CA,SF Bay Area,San Francisco,2009-06-05T00:00:00,2009-06,2009-Q2,2009,,USD
/organization/mynewplace,MyNewPlace,|Real Estate|,Real Estate,USA,CA,SF Bay Area,San Francisco,/organization/realpage,RealPage,|Software|,Software,USA,TX,Atlanta,Carrollton,2011-08-22T00:00:00,2011-08,2011-Q3,2011,"74,400,000",USD
/organization/mypublisher,MyPublisher,|Software|,Software,USA,NY,Valhalla,Valhalla,/organization/shutterfly,Shutterfly,|Internet|E-Commerce|,Internet,USA,CA,SF Bay Area,Redwood City,2013-04-30T00:00:00,2013-04,2013-Q2,2013,,USD
/organization/myriad-systems,Myriad Systems,|Software|,Software,USA,OK,Oklahoma City,Oklahoma City,/organization/computer-services,Computer Services,|Software|,Software,USA,KY,Paducah,Paducah,2009-10-01T00:00:00,2009-10,2009-Q4,2009,,USD
/organization/mysbx-2,mySBX,|Curated Web|,Curated Web,USA,VA,Washington D.C.,Reston,/organization/deltek,Deltek,|Enterprise Software|Software|,Enterprise Software,USA,VA,Washington D.C.,Herndon,2009-12-11T00:00:00,2009-12,2009-Q4,2009,,USD
/organization/my-social-cloud,MySocialCloud.com,|Cloud Computing|Curated Web|,Cloud Computing,USA,CA,Lucerne Valley,Lucerne Valley,/organization/reputation-com,Reputation.com,|Internet|Reputation|Curated Web|,Curated Web,USA,CA,SF Bay Area,Redwood City,2013-07-24T00:00:00,2013-07,2013-Q3,2013,,USD
/organization/myspace,MySpace,|Social Media|Social Network Media|Web Hosting|,Social Media,USA,CA,Los Angeles,Beverly Hills,/organization/specific-media,Specific Media,|Auctions|Digital Media|Advertising|,Advertising,USA,CA,Anaheim,Irvine,2011-06-29T00:00:00,2011-06,2011-Q2,2011,"35,000,000",USD
/organization/mysql,MySQL,|Lighting|Open Source|Databases|Enterprise Software|,Databases,USA,CA,SF Bay Area,Cupertino,/organization/sun-microsystems,Sun Microsystems,|Software|Hardware|Computers|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Santa Clara,2008-01-01T00:00:00,2008-01,2008-Q1,2008,"1,000,000,000",USD
/organization/mytopia,Mytopia,|Games|,Games,USA,CA,SF Bay Area,Palo Alto,/organization/888-holdings,888 Holdings,|Games|,Games,,,,,2010-06-14T00:00:00,2010-06,2010-Q2,2010,"18,000,000",USD
/organization/mytrade,MyTrade,|Internet|Web Development|Social Media|Trading|Auctions|Curated Web|,Curated Web,USA,KY,Denver,Louisville,/organization/investools,Investools,|Curated Web|,Curated Web,USA,CA,SF Bay Area,Menlo Park,2007-12-01T00:00:00,2007-12,2007-Q4,2007,,USD
/organization/prosperotechnologies,Mzinga [Prospero Technologies],|Networking|Enterprise Software|,Enterprise Software,USA,MA,Denver,Littleton,/organization/mzinga,Mzinga,|Social Media Management|Communities|Social Business|Social Media|,Social Media,USA,MA,Boston,Burlington,2008-03-03T00:00:00,2008-03,2008-Q1,2008,,USD
/organization/n2-broadband,N2 The Net,|Web Hosting|,Web Hosting,USA,TN,Nashville,Cookeville,/organization/sitestar,Sitestar,|Web Hosting|,Web Hosting,USA,VA,Roanoke,Lynchburg,2008-04-14T00:00:00,2008-04,2008-Q2,2008,"50,000",USD
/organization/n2ncommerce,N2N Commerce,|E-Commerce|,E-Commerce,USA,MA,Boston,Cambridge,/organization/demandware,Demandware,|Technology|Enterprise Software|,Technology,USA,MA,Boston,Burlington,2008-05-01T00:00:00,2008-05,2008-Q2,2008,,USD
/organization/nabewise,NabeWise,|Local|Real Estate|Curated Web|,Curated Web,USA,NY,New York City,New York,/organization/airbnb,Airbnb,|Peer-to-Peer|Hotels|Travel|,Peer-to-Peer,USA,CA,SF Bay Area,San Francisco,2012-07-01T00:00:00,2012-07,2012-Q3,2012,,USD
/organization/nal-worldwide-holdings,NAL Worldwide Holdings,|None|,None,USA,IL,Chicago,Addison,/organization/syncreon,Syncreon,|None|,None,USA,MI,Detroit,Auburn Hills,2009-12-12T00:00:00,2009-12,2009-Q4,2009,,USD
/organization/nalco-holding-company,Nalco Holding Company,|Water Purification|,Water Purification,USA,IL,Chicago,Naperville,/organization/ecolab,Ecolab,|Biotechnology|,Biotechnology,USA,MN,Beaver Creek,Beaver Creek,2011-07-21T00:00:00,2011-07,2011-Q3,2011,"5,400,000,000",USD
/organization/name-com,Name.com,|SEO|Web CMS|Web Presence Management|Web Hosting|,SEO,USA,CO,Denver,Denver,/organization/demandmedia,Demand Media,|Social Media|Music|Content|News|,Social Media,USA,CA,Los Angeles,Santa Monica,2013-01-08T00:00:00,2013-01,2013-Q1,2013,,USD
/organization/nameintelligence,NameIntelligence,|Domains|Curated Web|,Curated Web,USA,WA,Omaha,Bellevue,/organization/trafficz,TrafficZ,|Monetization|Domains|Curated Web|,Curated Web,USA,CA,Los Angeles,Los Angeles,2008-04-22T00:00:00,2008-04,2008-Q2,2008,"17,000,000",USD
/organization/namelayer,NameLayer,|Domains|None|,None,USA,CA,Los Angeles,Los Angeles,/organization/techstars,Techstars,|Startups|Venture Capital|Finance|,Venture Capital,USA,CO,Denver,Boulder,2013-09-23T00:00:00,2013-09,2013-Q3,2013,,USD
/organization/namo-media,Namo Media,|Mobile|,Mobile,USA,CA,SF Bay Area,San Francisco,/organization/twitter,Twitter,|Software|SMS|MicroBlogging|Messaging|Social Media|,Software,USA,CA,SF Bay Area,San Francisco,2014-06-05T00:00:00,2014-06,2014-Q2,2014,"50,000,000",USD
/organization/nanoh2o,NanoH2O,|Nanotechnology|,Nanotechnology,USA,CA,Los Angeles,Los Angeles,/organization/lg-chem,LG Chem,,,RUS,,Kaluga,Kor,2014-03-17T00:00:00,2014-03,2014-Q1,2014,"200,000,000",USD
/organization/nanopoint,Nanopoint,|Hardware + Software|,Hardware + Software,USA,HI,Honolulu,Honolulu,/organization/shrink-nanotechnologies,Shrink Nanotechnologies,|Semiconductors|,Semiconductors,USA,CA,San Diego,Carlsbad,2011-04-11T00:00:00,2011-04,2011-Q2,2011,,USD
/organization/napera-networks,Napera Networks,|SaaS|Networking|Network Security|Security|,SaaS,USA,WA,Omaha,Bellevue,/organization/opswat,OPSWAT,|Certification Test|Developer APIs|IT and Cybersecurity|Software|,IT and Cybersecurity,USA,CA,SF Bay Area,San Francisco,2012-02-01T00:00:00,2012-02,2012-Q1,2012,,USD
/organization/napkin-labs,Napkin Labs,|Market Research|Collaboration|Crowdsourcing|Design|Services|Social Media|Software|,Services,USA,CO,Denver,Boulder,/organization/chaordix,Chaordix,|Crowdsourcing|Software|,Software,CAN,AB,Calgary,Calgary,2014-05-01T00:00:00,2014-05,2014-Q2,2014,,USD
/organization/napster,Napster,|Digital Media|Music|Curated Web|,Curated Web,USA,CA,Los Angeles,Los Angeles,/organization/bestbuy,Best Buy,|Shopping|Internet|Curated Web|,Curated Web,USA,MN,St. Cloud,Litchfield,2008-09-14T00:00:00,2008-09,2008-Q3,2008,"121,000,000",USD
/organization/narus,Narus,|Security|,Security,USA,CA,SF Bay Area,Sunnyvale,/organization/the-boeing-company,The Boeing Company,|Transportation|Manufacturing|,Transportation,USA,IL,Chicago,Chicago,2010-07-07T00:00:00,2010-07,2010-Q3,2010,,USD
/organization/national-city-corporation,National City Corporation.,|Banking|Finance|,Finance,USA,OH,Cleveland,Cleveland,/organization/pnc-financial-services-group,PNC Financial Services Group,|Banking|Finance|,Finance,USA,PA,Pittsburgh,Pittsburgh,2008-10-24T00:00:00,2008-10,2008-Q4,2008,"5,200,000,000",USD
/organization/national-diagnostics,National Diagnostics,|None|,None,USA,NC,Charlotte,Charlotte,/organization/hireright,HireRight,|Information Technology|,Information Technology,USA,CA,Anaheim,Irvine,2009-11-30T00:00:00,2009-11,2009-Q4,2009,,USD
/organization/national-leisure-group,National Leisure Group,|None|,None,USA,MA,Boston,Woburn,/organization/world-travel-holdings,World Travel Holdings,|Online Travel|Travel|,Travel,USA,MA,"Wilmington, DE",Wilmington,2006-07-17T00:00:00,2006-07,2006-Q3,2006,,USD
/organization/national-semiconductor-corporation,National Semiconductor,|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,Santa Clara,/organization/texas-instruments,Texas Instruments,|Semiconductors|,Semiconductors,USA,TX,Atlanta,Dallas,2011-04-04T00:00:00,2011-04,2011-Q2,2011,"6,500,000,000",USD
/organization/national-transcript-center,National Transcript Center,|Curated Web|,Curated Web,USA,TX,Austin,Austin,/organization/hobsons,Hobsons,,,AUS,,Melbourne,Melbourne,2013-07-11T00:00:00,2013-07,2013-Q3,2013,,USD
/organization/national-veterinary-associates,National Veterinary Associates,|Medical Professionals|,Medical Professionals,USA,CA,Los Angeles,Agoura Hills,/organization/ares-management,Ares Management,|Investment Management|,Investment Management,USA,IL,Chicago,Chicago,2014-07-17T00:00:00,2014-07,2014-Q3,2014,,USD
/organization/nationalfield,NationalField,|Facebook Applications|Twitter Applications|Networking|Web Tools|Enterprises|Web Development|Social Media|Enterprise Software|,Facebook Applications,USA,DC,Washington D.C.,Washington,/organization/ngp-van,NGP VAN,|Non Profit|Nonprofits|Social Network Media|Facebook Applications|Politics|Software|,Software,USA,DC,Washington D.C.,Washington,2013-11-14T00:00:00,2013-11,2013-Q4,2013,,USD
/organization/naturalpath-media,NaturalPath Media,|Green|Media|Advertising|,Media,USA,CA,SF Bay Area,San Francisco,/organization/six-apart,Six Apart,|Web CMS|Blogging Platforms|Curated Web|,Curated Web,JPN,,Tokyo,Tokyo,2010-06-07T00:00:00,2010-06,2010-Q2,2010,,USD
/organization/naverus,Naverus,|Public Transportation|,Public Transportation,USA,WA,Seattle,Kent,/organization/general-electric,General Electric,|None|,None,USA,CT,Napa Valley,Fairfield,2009-11-23T00:00:00,2009-11,2009-Q4,2009,,USD
/organization/navic-networks,Navic Networks,|Advertising|,Advertising,USA,MA,Bangor,Waltham,/organization/microsoft,Microsoft,|Video Games|Software|,Video Games,USA,WA,Seattle,Redmond,2008-06-18T00:00:00,2008-06,2008-Q2,2008,,USD
/organization/navigenics,Navigenics,|Biotechnology|,Biotechnology,USA,CA,SF Bay Area,Foster City,/organization/life-technologies,Life Technologies,|Technology|Biotechnology|,Technology,USA,CA,San Diego,Carlsbad,2012-07-16T00:00:00,2012-07,2012-Q3,2012,,USD
/organization/navigis,Navigis,|Services|,Services,USA,CO,Denver,Littleton,/organization/cloud-sherpas,Cloud Sherpas,|Development Platforms|Social Media Marketing|Cloud Computing|Information Technology|CRM|Search|Google Apps|Enterprise Software|,Google Apps,USA,GA,Atlanta,Atlanta,2013-01-15T00:00:00,2013-01,2013-Q1,2013,,USD
/organization/navilyst-medical,Navilyst Medical,|Biotechnology|,Biotechnology,USA,MA,Boston,Marlborough,/organization/angiodynamics,AngioDynamics,|Health Care|Hardware + Software|,Health Care,USA,NY,"Albany, New York",Latham,2012-01-31T00:00:00,2012-01,2012-Q1,2012,"372,000,000",USD
/organization/navini-networks,Navini Networks,|Web Hosting|,Web Hosting,USA,TX,Dallas,Richardson,/organization/cisco,Cisco,|Software|Hardware|Networking|Web Hosting|,Software,USA,CA,SF Bay Area,San Jose,2007-10-23T00:00:00,2007-10,2007-Q4,2007,"330,000,000",USD
/organization/navisite,NaviSite,|Finance|Cloud Security|Cloud Computing|Web Hosting|,Finance,USA,MA,Boston,Andover,/organization/time-warner-cable,Time Warner Cable,|Entertainment|Television|Cable|News|,Cable,USA,VA,Washington D.C.,Herndon,2011-02-01T00:00:00,2011-02,2011-Q1,2011,,USD
/organization/navman-wireless-usa,Navman Wireless,|Gps|Software|,Software,USA,IL,Chicago,Glenview,/organization/danaher,Danaher,|Medical|,Medical,USA,DC,Washington D.C.,Washington,2013-01-29T00:00:00,2013-01,2013-Q1,2013,,USD
/organization/navman,Navman Wireless OEM Solutions,|Mobile|,Mobile,USA,IL,Chicago,Glenview,/organization/danaher,Danaher,|Medical|,Medical,USA,DC,Washington D.C.,Washington,2013-01-29T00:00:00,2013-01,2013-Q1,2013,,USD
/organization/navman,Navman Wireless OEM Solutions,|Mobile|,Mobile,USA,IL,Chicago,Glenview,/organization/telit-wireless-solutions,Telit Wireless Solutions,,,ITA,,Friuli-Venezia Giulia,Sgonico,2011-12-21T00:00:00,2011-12,2011-Q4,2011,"3,000,000",USD
/organization/navteq,Navteq,|Software|,Software,USA,IL,Chicago,Chicago,/organization/nokia,Nokia,|Mobile|,Mobile,FIN,,Helsinki,Helsinki,2008-07-10T00:00:00,2008-07,2008-Q3,2008,"8,100,000,000",USD
/organization/nbcuniversal,NBC Universal,|Curated Web|,Curated Web,USA,NY,New York City,New York,/organization/comcast,Comcast,|Web Hosting|,Web Hosting,USA,PA,Philadelphia,Philadelphia,2013-02-13T00:00:00,2013-02,2013-Q1,2013,,USD
/organization/nci-mobility,NCI Mobility,|Software|,Software,USA,IL,Chicago,Chicago,/organization/in-touch-survey-systems,In-Touch Survey Systems,|Enterprise Software|,Enterprise Software,CAN,ON,Ottawa,Ottawa,2008-08-28T00:00:00,2008-08,2008-Q3,2008,"773,000",USD
